,dates,CA,TX,WI
1858,2016-03-01,0.0,0.1,8.2
1859,2016-03-02,0.0,0.0,0.0
1860,2016-03-03,0.0,0.25,0.4
1861,2016-03-04,0.0,0.0,3.6500000000000004
1862,2016-03-05,0.0,0.0,0.5
1863,2016-03-06,6.7,0.2,0.0
1864,2016-03-07,7.25,15.45,0.55
1865,2016-03-08,0.0,24.5,1.3
1866,2016-03-09,0.0,15.65,3.4
1867,2016-03-10,0.0,12.65,0.0
1868,2016-03-11,7.1499999999999995,8.100000000000001,0.0
1869,2016-03-12,0.1,4.15,0.05
1870,2016-03-13,0.0,0.0,9.25
1871,2016-03-14,0.2,0.0,2.6
1872,2016-03-15,0.0,0.0,6.1499999999999995
1873,2016-03-16,0.0,0.4,15.45
1874,2016-03-17,0.0,1.2000000000000002,0.9500000000000001
1875,2016-03-18,0.0,2.1,1.6500000000000001
1876,2016-03-19,0.0,0.0,0.95
1877,2016-03-20,0.0,0.0,0.0
1878,2016-03-21,0.0,0.0,0.0
1879,2016-03-22,0.0,0.05,0.25
1880,2016-03-23,0.0,2.4,10.25
1881,2016-03-24,0.0,1.9,10.25
1882,2016-03-25,0.0,0.0,0.05
1883,2016-03-26,0.0,0.0,4.5
1884,2016-03-27,0.0,0.7,13.05
1885,2016-03-28,0.55,0.0,0.3
1886,2016-03-29,1.15,1.25,0.05
1887,2016-03-30,0.5,1.3,16.05
1888,2016-03-31,0.15,0.25,3.55
1889,2016-04-01,0.0,2.55,3.35
1890,2016-04-02,0.0,0.0,1.05
1891,2016-04-03,0.0,0.0,0.35
1892,2016-04-04,0.0,0.0,1.05
1893,2016-04-05,0.0,0.0,4.05
1894,2016-04-06,0.0,0.05,20.0
1895,2016-04-07,1.9,0.0,1.2999999999999998
1896,2016-04-08,5.15,0.0,2.75
1897,2016-04-09,3.1,1.3,0.55
1898,2016-04-10,1.25,0.45,2.95
1899,2016-04-11,1.4000000000000001,5.65,0.9
1900,2016-04-12,0.0,0.5,0.0
1901,2016-04-13,0.85,0.55,0.6
1902,2016-04-14,0.1,1.3,2.25
1903,2016-04-15,0.05,0.6,3.5
1904,2016-04-16,0.0,1.8499999999999999,0.6
1905,2016-04-17,0.0,3.5,0.85
1906,2016-04-18,0.25,0.8999999999999999,2.05
1907,2016-04-19,0.2,0.1,3.5
1908,2016-04-20,0.0,1.05,3.2
1909,2016-04-21,0.0,4.15,6.1
1910,2016-04-22,0.0,0.4,0.1
1911,2016-04-23,0.0,0.0,0.1
1912,2016-04-24,0.0,6.25,3.25
1913,2016-04-25,3.5,0.25,23.049999999999997
1914,2016-04-26,0.0,0.75,2.5500000000000003
1915,2016-04-27,0.0,0.3,2.9000000000000004
1916,2016-04-28,0.35,1.5,9.85
1917,2016-04-29,0.05,16.0,0.95
1918,2016-04-30,1.0,2.3499999999999996,8.65
1919,2016-05-01,1.8,2.6,1.7
1920,2016-05-02,0.1,5.4,2.5
1921,2016-05-03,0.0,0.0,0.8
1922,2016-05-04,0.0,0.0,1.2
1923,2016-05-05,1.4,0.0,0.0
1924,2016-05-06,2.2,0.0,0.0
1925,2016-05-07,0.5,0.0,0.35
1926,2016-05-08,0.0,1.1,0.0
1927,2016-05-09,0.0,4.5,0.6
1928,2016-05-10,0.2,1.65,16.200000000000003
1929,2016-05-11,0.0,0.6,2.7
1930,2016-05-12,0.0,1.65,5.3
1931,2016-05-13,0.0,7.1,8.05
1932,2016-05-14,0.15,10.75,3.5
1933,2016-05-15,0.2,6.95,0.1
1934,2016-05-16,0.0,8.4,4.9
1935,2016-05-17,1.55,0.8500000000000001,2.3
1936,2016-05-18,0.0,2.4499999999999997,0.0
1937,2016-05-19,0.0,0.6,2.05
1938,2016-05-20,0.0,1.9,2.5999999999999996
1939,2016-05-21,0.0,1.05,1.0499999999999998
1940,2016-05-22,0.0,7.6499999999999995,0.0
1941,2016-05-23,0.0,4.35,17.3
1942,2016-05-24,0.15,0.65,21.35
1943,2016-05-25,0.3,0.5,31.450000000000003
1944,2016-05-26,0.0,2.3,0.9
1945,2016-05-27,0.0,36.050000000000004,7.949999999999999
1946,2016-05-28,0.0,27.7,11.8
1947,2016-05-29,0.35,4.8999999999999995,2.6500000000000004
1948,2016-05-30,0.1,0.2,0.7
1949,2016-05-31,0.1,1.25,1.8
1950,2016-06-01,0.0,8.75,2.95
1951,2016-06-02,0.0,14.399999999999999,0.1
1952,2016-06-03,0.0,11.4,11.200000000000001
1953,2016-06-04,0.0,12.35,15.8
1954,2016-06-05,0.0,1.2000000000000002,2.2
1955,2016-06-06,0.0,1.55,2.75
1956,2016-06-07,0.0,3.9,0.5
1957,2016-06-08,0.0,3.95,0.0
1958,2016-06-09,0.0,6.75,2.2
1959,2016-06-10,0.1,1.7000000000000002,4.4
1960,2016-06-11,0.05,12.85,6.0
1961,2016-06-12,0.0,6.35,2.6999999999999997
1962,2016-06-13,0.05,5.1,9.95
1963,2016-06-14,0.0,0.5,15.95
1964,2016-06-15,0.0,0.45,50.8
1965,2016-06-16,0.0,1.1500000000000001,0.6499999999999999
1966,2016-06-17,0.0,0.0,0.0
1967,2016-06-18,0.0,0.2,0.05
1968,2016-06-19,0.55,6.949999999999999,0.0
